id,beds,price,abstract,city,state,create_date,expire_date
17293448,1,1095,"PLEASE DO NOT CALL. To apply, find out more about the property or take a viewing CLICK HERE: http://www.pacificlistings.com/apartment-for-rent/montebello/pl4369/?utm_source=GTMA_medium=Ad_campaign=4369

Or send us your email address. If you do not provide an email address we have no way to respond back.

This listing is from Pacific Listings. To find more Pacific Listings in the area click here: http://www.pacificlistings.com/our-listings/?utm_source=GTMA_medium=Ad_campaign=GTMA

N. Wilcox & W. Victoria Ave.

1 BEDROOM + 1 BATHROOM
PRIME MONTEBELLO LOCATION!
NEWLY REMODELED
Charming Property
Gated Entry
Reserved Parking
Laundry On-Site
Swimming Pool

PROPERTY ID CODE: PL4369
Please refer to this code when contacting us about this apartment.

Spacious Lower Unit
NEW Hardwood in Living Area & Bedroom
Air Conditioning & Heat
Large Bathroom
Built-In Hallway Cabinets
Ceiling Fan
Laundry On-Site
1 Gated Parking Space
Water & Trash Paid by Owner

*Excellent Location   Near Schurr High School, Alhambra, Monterey Park, East L.A., Whittier, Rosemead, Pico Rivera & Commerce
*Easy Access to the 60 Freeway

**Fill out the  Request a Viewing  box at the top of this page and you will get an immediate EMAILED response w/ the viewing instructions.
- Please Enter Your FULL NAME & CORRECT EMAIL ADDRESS.None",Montebello,CA,07/13/2014 08:25:22.373722,07/26/2014 10:16:56.515298
17607218,2,1890,"SPECIAL: 3BR for $2900 and 1- month off when you sign a lease. Call us at (855) 850-3649 for more information!

Alta Alameda Station apartments in Denver near light rail offer 1, 2, and 3 bedroom floorplans with top-notch amenities. Schedule your tour today. 

Enjoy the many views of our new apartment community and unique amenities. Schedule your tour of Alta Alameda Station today. 

Stylish 1, 2, and 3 bedroom apartments in Denver at Alta Alameda Station. Floorplans from 675 to 1320 sq ft. with granite countertops and washer/dryer included. 

(855) 850-3649

Apartment Features:
-Epicurean-Style Kitchens Featuring Granite -Countertops and Mosaic Tiled Backsplashes
-Energy Star Rated - Stainless Steel GE Appliances including, Self-Cleaning Oven, Frost-Free Refrigerator with Ice Maker, Dishwasher and Built in Microwave
-Upgraded Entertainment Package that allows you to connect any Bluetooth enabled device directly to the built in speakers in your home.*
-Distressed Walnut Vinyl Flooring
-Gas Fireplaces*
-42' Maple Cabinetry with Pantry areas
-Full Size Washers and Dryers in Every Home
-Expansive Walk-in Closets*
-Two-Tone Paint
-5 Piece Master Bathrooms*
-Oval Soaking Tubs*
-Separate Shower Enclosures*
-Vast Outdoor Terrace Perfect for Dining Alfresco*

Community Amenities:
-State of the Art Fitness Center with Built in Cardio Theatre & Yoga Studio
-Two Outdoor Living Room With Fireplace & Kitchen
-Seasonal Swimming Pool with Hot Tub
-Bike Shop and Bike Storage Available
-Electric Vehicle Charging Station
-Dog Wash & Dog Park Area
-Clubroom & Cyber Cafe
-Secure Access Garage with Reserved Parking Available
-Large & Small Storage Rooms
-Located In The Historic Baker Neighborhood, a short 5 minute walk to the Alameda Station Light Rail
-Pursuing LEED Certification

A quick legal notice: All pricing and promotions subject to change without notice. 

Please call the leasing office for daily rates and specials! ~*~None",Denver,CO,07/28/2014 16:43:41.114653,
17065390,2,3775,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,07/02/2014 10:18:41.994066,07/08/2014 10:16:03.283342
17160015,1,1129,"  SPECIAL! Rent with us today and get July s rent  off!  

  Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the nearby Strathcona Park! 

  Building features include:  

  On-site laundry facilities 
 Secure entranceways 
 24 Hour emergency service 
 Hardwood flooring 
 Fitness centre 
 Bicycle storage 
 Upgraded common areas 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     SPECIAL! Rent with us today and get July s rent  off!  

  Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the nearby Strathcona Park! 

  Building features include:  

  On-site laundry facilities 
 Secure entranceways 
 24 Hour emergency service 
 Hardwood flooring 
 Fitness centre 
 Bicycle storage 
 Upgraded common areas 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

  Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This downtown three storey walk-up building offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. The units offer numerous features including newly renovated kitchens and bathrooms, freshly painted walls, and hardwood floors. 

 These Ottawa apartment rentals also offer 24-hour emergency service, a secure entrance, and on-site laundry facilities. Parking is also available for a monthly fee. 

 In an excellent location, the building is functions great as a downtown student housing rental apartment. Close to shopping, restaurants, public transportation, University of Ottawa and Ottawa s famous Byward Market, everything is nearby. Walk, jog, or picnic at the nearby Strathcona Park! 

  Building features include:  

  On-site laundry facilities 
 Secure entranceways 
 24 Hour emergency service 
 Hardwood flooring 
 Fitness centre 
 Bicycle storage 
 Upgraded common areas 

 *E.  O.E. See rental agent for detai",Ottawa,ON,07/07/2014 10:15:59.687554,07/14/2014 11:00:22.699821
16481266,4,2582,"On a street lined with buildings of complementary materials and early 20th century architectural styles, this property blends harmoniously with its surroundings, while offering the best views. Arts & Crafts details punctuate the facade, capped with a Mission style rooftop. Expansive bay windows offer abundant light and cross-ventilation, while giving an unobstructed view of Sycamore Park, just across the street.None",Chicago,IL,06/07/2014 10:18:15.082264,07/08/2014 10:15:51.542748
16674752,1,1239,"  Come visit your new home! Open house hours:  

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This residential multi-tenant rental building has over 48 apartments for rent comprising of bachelor, 1, and 2 bedroom apartments for rent in Ottawa. The apartments offer two appliance kitchens, freshly painted walls, and hardwood laminate throughout. Features such as professional management, crime free certification, secure entrances and 24-hour emergency service help ensure safety, security and building maintenance. 

 These centretown rental apartments are centrally located on MacLaren Street, just steps to Elgin and in the heart of Ottawa s Golden Triangle. Parliament Hill, the Rideau Canal, Ottawa s central business core and Elgin street shopping are all within walking distance from this property, while both the University of Ottawa and Carleton University are easily accessible using the city s convenient public transportation system. The building is also in close proximity to public transportation, restaurants, shops, grocery, hospitals, and schools. 

  Enjoy all the perks of apartment living along with these features and amenities:  

 
	 Secure access entranceways 
	 Two appliance kitchens 
	 On-site laundry facilities 
	 Parking 
	 24-hour emergency service 
 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Come visit your new home! Open house hours:  

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This residential multi-tenant rental building has over 48 apartments for rent comprising of bachelor, 1, and 2 bedroom apartments for rent in Ottawa. The apartments offer two appliance kitchens, freshly painted walls, and hardwood laminate throughout. Features such as professional management, crime free certification, secure entrances and 24-hour emergency service help ensure safety, security and building maintenance. 

 These centretown rental apartments are centrally located on MacLaren Street, just steps to Elgin and in the heart of Ottawa s Golden Triangle. Parliament Hill, the Rideau Canal, Ottawa s central business core and Elgin street shopping are all within walking distance from this property, while both the University of Ottawa and Carleton University are easily accessible using the city s convenient public transportation system. The building is also in close proximity to public transportation, restaurants, shops, grocery, hospitals, and schools. 

  Enjoy all the perks of apartment living along with these features and amenities:  

 
	 Secure access entranceways 
	 Two appliance kitchens 
	 On-site laundry facilities 
	 Parking 
	 24-hour emergency service 
 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

 Come visit your new home! Open house hours: 

 Monday to Friday: 12 PM - 1 PM 

 The open house will meet at 135 Maclaren. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This residential multi-tenant rental building has over 48 apartments for rent comprising of bachelor, 1, and 2 bedroom apartments for rent in Ottawa. The apartments offer two appliance kitchens, freshly painted walls, and hardwood laminate throughout. Features such as professional management, crime free certification, secure entrances and 24-hour emergency service help ensure safety, security and building maintenance. 

 These centretown rental apartments are centrally located on MacLaren Street, just steps to Elgin and in the heart of Ottawa s Golden Triangle. Parliament Hill, the Rideau C",Ottawa,ON,06/13/2014 10:17:19.646774,06/18/2014 10:19:08.03666
16694809,1,3440,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:24.288625,06/16/2014 10:17:31.014476
16694839,2,4040,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:39.47107,06/16/2014 10:18:50.059449
16694786,2,4260,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:15.865427,06/16/2014 10:18:57.090102
16694758,1,3481,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:26.059167,06/16/2014 10:18:46.292775
16694968,1,3237,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:19:22.664167,06/16/2014 10:18:25.5399
16694763,2,5020,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:01.110921,06/16/2014 10:18:53.662146
16694858,1,2941,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:18.3905,06/16/2014 10:19:06.755108
16694814,1,3105,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:54.649505,06/16/2014 10:17:47.60923
16694836,1,3372,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:04.261766,06/16/2014 10:19:32.55799
16694829,2,4379,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:35.513344,06/16/2014 10:18:40.498369
16694765,1,3515,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:16:54.419083,06/16/2014 10:17:31.615506
16694862,1,3457,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:46.769545,06/16/2014 10:19:17.334294
16694955,1,3196,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:19:07.04529,06/16/2014 10:17:53.77382
16694847,1,3393,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:07.266122,06/16/2014 10:17:28.981866
16694805,2,4771,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:45.175154,06/16/2014 10:18:39.161729
16694753,2,4691,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:22.39904,06/16/2014 10:18:00.061797
16694783,1,3587,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:39.656002,06/16/2014 10:19:17.786341
16481240,2,950,"Clean and affordable East Village two bedroom, one bath features hardwood floors, updated kitchen, A/C, ceramic tile bath, tall ceilings, on-site laundry, easy street parking, pets welcome, great location convenient to everything!None",Chicago,IL,06/07/2014 10:17:24.669455,06/14/2014 10:16:50.110819
16694818,2,4008,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:00.436358,06/16/2014 10:17:44.453396
16694780,1,3028,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:41.917623,06/16/2014 10:19:00.148899
16694748,1,3387,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:14.538246,06/16/2014 10:19:13.924614
16694785,1,3261,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:37.410418,06/16/2014 10:19:00.523629
16694894,1,3265,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:36.626486,06/16/2014 10:18:05.448079
16694837,2,4400,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:05.562003,06/16/2014 10:18:42.519533
16694974,3,6013,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:19:27.50904,06/16/2014 10:19:52.692189
16694756,2,4708,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:16:58.252407,06/16/2014 10:18:49.86003
16694879,1,3135,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:28.622511,06/16/2014 10:18:04.995417
16694916,1,3218,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:53.146601,06/16/2014 10:19:16.990371
16694799,2,3928,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:19.836202,06/16/2014 10:17:45.95828
16694760,1,3370,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:22.48101,06/16/2014 10:17:57.23396
16694796,2,4257,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:49.120918,06/16/2014 10:19:38.295421
16694807,1,3065,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:15.581643,06/16/2014 10:17:13.70615
16694772,2,3770,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:16:58.000911,06/16/2014 10:18:48.516528
16694832,1,3386,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:59.454638,06/16/2014 10:18:17.034353
16694743,2,4421,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:12.04845,06/16/2014 10:18:36.839366
16694752,1,2971,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:18.093319,06/16/2014 10:19:42.410847
16694745,2,4519,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:17.323815,06/16/2014 10:18:45.302636
16694845,2,3987,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:43.445321,06/16/2014 10:18:37.604093
16694779,2,4526,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:10.518424,06/16/2014 10:18:54.854496
16694747,1,810,"  Come visit your new home! Open house hours:  

 Monday: 9 AM - 6 PM 
Tuesday to Thursday: 1 PM - 6 PM 
Friday: 1 PM - 5 PM 

 The open house will meet at 5550 Trent. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 These beautiful Montreal rental apartments on the corner of Chemin Kingsley and Trent Avenue offer spacious 1 and 2 bedroom apartments for rent. The suites feature hardwood laminate throughout, upgraded kitchens and bathrooms, and balconies offering views of scenic C te Saint-Luc. The building itself offers numerous sought-after features including indoor parking, garbage chutes, storage facilities, secure entranceways, laundry facilities, and video surveillance. 

 The community is conveniently situated just minutes from Avenue Westminster North and Canvendish Blvd. Nearby community features include numerous public parks, restaurants, grocery, public transportation, and Meadowbrook Golf Club. Find apartments in Montreal today! 

  Features Include:  

 
	 Fridge and Stove 
	 Balcony 
	 Heated Indoor Parking 
	 Garbage Chute on Each Floor 
	 Storage 
	 Video Surveillance 
	 On-site Maintenance Staff 
	 On-site Smart Card Laundry Facilities 
	 Renovated Kitchen and Bathrooms 
   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

  Come visit your new home! Open house hours:  

 Monday: 9 AM - 6 PM 
Tuesday to Thursday: 1 PM - 6 PM 
Friday: 1 PM - 5 PM 

 The open house will meet at 5550 Trent. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 These beautiful Montreal rental apartments on the corner of Chemin Kingsley and Trent Avenue offer spacious 1 and 2 bedroom apartments for rent. The suites feature hardwood laminate throughout, upgraded kitchens and bathrooms, and balconies offering views of scenic C te Saint-Luc. The building itself offers numerous sought-after features including indoor parking, garbage chutes, storage facilities, secure entranceways, laundry facilities, and video surveillance. 

 The community is conveniently situated just minutes from Avenue Westminster North and Canvendish Blvd. Nearby community features include numerous public parks, restaurants, grocery, public transportation, and Meadowbrook Golf Club. Find apartments in Montreal today! 

  Features Include:  

 
	 Fridge and Stove 
	 Balcony 
	 Heated Indoor Parking 
	 Garbage Chute on Each Floor 
	 Storage 
	 Video Surveillance 
	 On-site Maintenance Staff 
	 On-site Smart Card Laundry Facilities 
	 Renovated Kitchen and Bathrooms 
   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  Off OR a $500 Gift Card!  

  Come visit your new home! Open house hours:  

 Monday: 9 AM - 6 PM 
Tuesday to Thursday: 1 PM - 6 PM 
Friday: 1 PM - 5 PM 

 The open house will meet at 5550 Trent. 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 These beautiful Montreal rental apartments on the corner of Chemin Kingsley and Trent Avenue offer spacious 1 and 2 bedroom apartments for rent. The suites feature hardwood laminate throughout, upgraded kitchens and bathrooms, and balconies offering views of scenic C te Saint-Luc. The building itself offers numerous sought-after features including indoor parking, garbage chutes, storage facilities, secure entranceways, laundry facilities, and video surveillance. 

 The community is conveniently situated just minutes from Avenue Westminster North and Canvendish Blvd. Nearby community features include numerous public parks, restaurants, grocery, public transportation, and Meadowbrook Golf Club. Find apartments in Montreal today! 

  Features Include:  

 
	 Fridge and Stove 
	 Bal",Côte Saint-Luc,QC,06/14/2014 10:16:51.128003,06/21/2014 10:17:45.393264
16675046,1,1240,"  Spring into June Savings! Get June  OFF!  

 This heritage Victorian walk-up building is located in the heart of the city and offers spacious 1 and 3 bedroom apartments for rent in Ottawa. The units feature hardwood flooring and / or carpeting, freshly painted walls, and ensuite laundry. Outdoor parking is available for an additional monthly rate. 

 The Bank Street/Centretown area is one of the most sought after locations for those looking to rent an apartment in Ottawa. Situated on the edge of the downtown core, you will find trendy restaurants and many parks right at your doorstep. With stylish boutiques and caf s lining Ottawa s Centretown area, you ll enjoy the bustle of renting a downtown Ottawa apartment within a more serene neighborhood. 

  Building features include:  

  Hardwood flooring 
 Renovated kitchens and bathrooms 
 On-site laundry 
 24-hour emergency service 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,06/13/2014 10:46:56.519548,07/06/2014 10:16:32.300583
16694931,1,3461,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:58.380142,06/16/2014 10:19:03.215289
16694759,1,3160,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:25.936562,06/16/2014 10:19:35.048974
16694744,2,4362,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:16:42.691737,06/16/2014 10:19:09.528444
